bug_id,duplicate
1709673,1707178
1690536,NO
1688379,190515
1707886,NO
1686354,NO
1709934,NO
1694817,NO
1708394,NO
1688580,NO
1696966,NO
1700910,1695031
1699499,NO
1711809,NO
1700904,NO
1696972,NO
1689852,NO
1698787,1625632
1694803,NO
1692282,NO
1712496,NO
1707925,1712339
1691953,NO
1690495,NO
1710281,1676582
1711821,NO
1687857,1393617
1698977,NO
1706385,NO
1694195,NO
1704592,1694104
1685098,NO
1694181,NO
1704586,NO
1687843,NO
1686585,NO
1698963,NO
1700938,NO
1706391,NO
1701398,1700853
1690481,NO
1700086,NO
1702849,NO
1705115,NO
1703564,1703565
1685701,1687077
1708431,NO
1686208,NO
1698036,NO
1697305,NO
1688225,1682409
1711160,NO
1687116,NO
1688543,NO
1711606,NO
1709049,NO
1698750,NO
1689885,NO
1710518,NO
1695274,NO
1693605,NO
1685073,NO
1713005,NO
1703216,NO
1693611,NO
1705667,NO
1687664,NO
1711612,1722770
1697477,NO
1707070,NO
1707716,NO
1700079,NO
1701367,NO
1697311,NO
1706408,1706452
1687102,1624757
1693177,NO
1705101,NO
1703570,NO
1692269,NO
1710242,NO
1686234,NO
1689107,NO
1691748,1687220
1696027,NO
1700051,NO
1699314,1695213
1691990,NO
1706420,NO
1690456,NO
1705129,NO
1712455,1711558
1702646,NO
1703558,NO
1704551,NO
1693639,NO
1712333,1690947
1696999,1623227
1701429,NO
1700737,NO
1699472,NO
1710524,NO
1689661,NO
1707058,NO
1709061,NO
1687880,1689871
1686546,NO
1689675,NO
1692533,NO
1704545,NO
1702134,NO
1694142,1551040
1712441,NO
1702652,1711519
1685729,NO
1686220,NO
1689113,NO
1696033,NO
1699300,NO
1709707,NO
1711148,NO
1690442,1693146
1706434,NO
1686977,NO
1709288,NO
1688782,NO
1699857,1699856
1704974,1703565
1684806,511079
1690873,NO
1690867,NO
1706811,NO
1684812,NO
1712864,NO
1692916,1692736
1686963,NO
1698585,NO
1708182,NO
1689488,NO
1695089,NO
1704790,NO
1704948,NO
1707299,1703150
1697846,NO
1701830,NO
1688966,NO
1696580,NO
1706839,NO
1700290,NO
1691589,NO
1710083,NO
1702487,NO
1695937,NO
1703941,NO
1692080,NO
1703955,1701804
1695923,NO
1712680,NO
1692094,NO
1712858,NO
1710097,NO
1710929,NO
1686787,NO
1701824,NO
1688972,NO
1704784,NO
1705471,NO
1693407,NO
1692719,NO
1691210,NO
1700509,NO
1688999,NO
1701617,NO
1706178,NO
1687314,NO
1690668,NO
1697107,NO
1698234,NO
1708633,NO
1691576,NO
1689339,NO
1685503,NO
1703766,NO
1693361,1693358
1687300,NO
1711376,NO
1709539,NO
1688033,NO
1701165,NO
1710068,NO
1691562,1691385
1686778,1686776
1691204,1691214
1707272,NO
1701603,NO
1698546,NO
1699880,NO
1688755,1688738
1693413,NO
1705465,NO
1703014,NO
1695062,NO
1685271,1664731
1697885,NO
1686750,NO
1708169,NO
1700535,NO
1686988,1687890
1706144,NO
1690132,1673742
1709277,NO
1711438,NO
1704753,NO
1692043,NO
1694432,NO
1703982,NO
1709511,NO
1687328,NO
1696225,NO
1700253,NO
1686036,NO
1690640,NO
1706636,NO
1709505,NO
1701159,NO
1690898,NO
1699102,NO
1700247,NO
1689311,NO
1692057,NO
1695738,NO
1712643,NO
1712125,NO
1705459,1698514
1702336,NO
1694340,NO
1703028,NO
1692731,NO
1704747,1704741
1689477,NO
1691238,NO
1686744,NO
1710732,1710731
1697891,1695432
1697649,1720713
1690126,NO
1709263,NO
1712642,NO
1684634,NO
1694427,NO
1702451,NO
1695739,NO
1704020,NO
1692056,NO
1710055,NO
1689310,1368063
1707529,NO
1696230,NO
1690899,NO
1709504,NO
1706151,NO
1690127,1415923
1688768,NO
1697648,1650233
1696556,NO
1700520,NO
1697890,NO
1710733,NO
1686745,NO
1689476,NO
1691239,NO
1692730,NO
1704752,NO
1685258,NO
1702323,NO
1712130,NO
1711439,NO
1686989,NO
1700534,NO
1699671,NO
1686751,NO
1697884,NO
1689462,NO
1686037,NO
1710041,NO
1689304,NO
1700252,1695451
1696224,1385347
1699117,NO
1698209,NO
1687329,NO
1690655,NO
1703983,NO
1712656,1423746
1694433,NO
1704034,NO
1707515,NO
1708626,NO
1710069,NO
1697112,NO
1688032,NO
1711377,NO
1687301,1670300
1709538,NO
1705302,NO
1693374,NO
1703773,NO
1713206,NO
1705464,NO
1688754,NO
1699881,NO
1711411,1703518
1698547,1697741
1697674,1713621
1699659,1695383
1707273,NO
1691205,NO
1708140,NO
1686779,NO
1698553,NO
1701616,NO
1700508,NO
1708154,NO
1713212,NO
1695077,NO
1693406,NO
1705470,NO
1693360,NO
1702479,NO
1695711,NO
1685502,NO
1691577,NO
1689338,NO
1708632,NO
1696218,NO
1698235,NO
1688026,NO
1687315,NO
1711363,1704077
1710096,NO
1712859,1697004
1692095,NO
1703954,144517
1701825,NO
1686786,NO
1687498,1597499
1706192,NO
1696581,NO
1697847,NO
1707298,NO
1706186,1706068
1695088,NO
1692081,NO
1703940,1703683
1695936,1498604
1712695,NO
1702486,NO
1708815,NO
1690696,NO
1710082,NO
1691588,NO
1706838,NO
1703968,NO
1706810,NO
1689489,NO
1701819,NO
1699842,NO
1710914,NO
1692903,NO
1704975,NO
1688783,NO
1686976,1547974
1710900,1709870
1708829,NO
1712871,NO
1694143,NO
1702135,1693316
1705882,NO
1704544,NO
1686547,NO
1699467,NO
1687881,NO
1698779,NO
1690325,NO
1687659,NO
1690443,NO
1691985,NO
1699301,1697751
1696032,NO
1689112,NO
1710257,NO
1704222,NO
1692254,NO
1694625,NO
1712440,NO
1694631,NO
1712454,NO
1705128,NO
1688218,NO
1691991,1686466
1697338,NO
1696026,NO
1691749,NO
1686235,NO
1710243,NO
1707059,NO
1686553,NO
1699473,NO
1700736,1699410
1690331,NO
1706347,NO
1694157,NO
1705896,544580
1704550,1259924
1707071,1382162
1691007,NO
1696768,NO
1701400,1670418
1698745,1678795
1689890,NO
1687665,NO
1705666,NO
1693610,NO
1695261,1626352
1704578,NO
1713004,NO
1685714,1684183
1695507,NO
1703571,NO
1705100,NO
1693176,NO
1687103,NO
1706409,NO
1701366,NO
1698023,NO
1708424,NO
1687117,NO
1697304,NO
1699329,NO
1686209,1686363
1707703,1623686
1685700,NO
1695513,1695495
1693162,NO
1705114,NO
1693604,NO
1695275,NO
1713010,NO
1698989,NO
1691013,NO
1701414,NO
1697462,NO
1689884,NO
1698751,NO
1687671,1687721
1709048,NO
1697489,NO
1700939,1690395
1698962,NO
1711834,NO
1705841,1699514
1705699,1707795
1702690,NO
1693189,NO
1690480,1663577
1707930,NO
1701399,NO
1690494,NO
1712497,1691817
1693823,NO
1705855,NO
1694194,1695919
1706384,NO
1687856,NO
1711820,NO
1698786,NO
1689853,NO
1688595,NO
1708381,1712078
1711808,NO
1709921,1222710
1694816,NO
1709935,NO
1707918,NO
1698792,NO
1700911,NO
1696967,NO
1688581,NO
1705869,NO
1692446,1692444
1695329,NO
1693980,NO
1702041,NO
1690251,NO
1709114,1712847
1700656,NO
1689700,NO
1710445,1716432
1689066,NO
1691629,NO
1686355,1696034
1710323,NO
1699275,NO
1696146,NO
1707887,NO
1690537,NO
1709672,NO
1705048,NO
1702727,1696142
1692320,NO
1712520,NO
1694745,NO
1685890,1585431
1704342,NO
1686341,NO
1700124,NO
1706555,1706456
1709666,NO
1711029,NO
1709100,1709106
1687739,1713969
1698619,NO
1700642,NO
1710451,1721131
1686427,NO
1713158,NO
1692452,1691755
1693994,NO
1702055,NO
1697502,NO
1698631,NO
1708236,NO
1710479,NO
1685106,NO
1713170,NO
1703363,NO
1695315,NO
1693764,NO
1693002,NO
1712508,NO
1703405,NO
1708550,NO
1686369,NO
1691615,1700904
1699249,NO
1711001,NO
1688344,1644147
1707677,1703359
1697270,NO
1698143,NO
1711015,NO
1687063,NO
1688350,NO
1705060,NO
1694779,NO
1703411,NO
1692308,NO
1685674,NO
1685112,NO
1702069,NO
1705706,NO
1693770,NO
1687705,NO
1688436,1688005
1708222,NO
1707111,NO
1691167,NO
1687936,NO
1711940,1662297
1710486,NO
1711798,NO
1702082,NO
1694792,NO
1707844,NO
1707688,1705138
1686382,NO
1696191,NO
1695498,NO
1704381,NO
1694786,NO
1685853,NO
1712285,NO
1703388,NO
1691198,1686117
1705909,1689689
1700871,NO
1707878,NO
1688387,NO
1689099,NO
1698180,1698179
1711968,NO
1696813,NO
1689933,NO
1692122,NO
1704154,1613798
1713428,1712874
1702525,NO
1694553,NO
1695895,1695527
1712736,NO
1687249,1681564
1690735,NO
1689264,NO
1710647,NO
1701992,NO
1708008,NO
1689502,NO
1700454,NO
1696422,NO
1709316,NO
1711559,NO
1690053,NO
1706025,NO
1712050,NO
1702243,NO
1692644,NO
1712044,NO
1692888,NO
1702257,NO
1703149,1700101
1710653,NO
1686625,NO
1689516,NO
1691359,NO
1700440,NO
1699705,NO
1697728,NO
1709302,1704843
1709464,NO
1690721,NO
1696350,NO
1699063,NO
1710135,NO
1689270,NO
1704140,NO
1692136,NO
1694547,NO
1693228,1692951
1712722,NO
1688146,1678734
1698355,NO
1697066,NO
1696378,NO
1707461,NO
1689258,NO
1708752,NO
1685462,1670243
1713414,NO
1704168,NO
1703607,NO
1695671,NO
1693566,NO
1705510,NO
1694209,NO
1707307,1704347
1708034,NO
1700468,NO
1701776,NO
1697700,1682713
1706019,NO
1687513,NO
1711565,NO
1691365,NO
1698427,NO
1697714,NO
1688634,1541471
1687507,1684520
1712078,NO
1685310,NO
1713400,NO
1695665,NO
1703613,NO
1684768,1477446
1711217,NO
1701004,NO
1708746,1652290
1686194,NO
1694590,NO
1705289,NO
1684783,135636
1704829,1707012
1702280,NO
1701789,NO
1697927,NO
1700497,NO
1710848,NO
1690084,NO
1688813,NO
1712087,NO
1684797,NO
1703834,1638593
1704183,NO
1685489,NO
1712939,1704895
1696393,NO
1706794,NO
1684967,NO
1712911,1720862
1699088,NO
1708791,1710829
1708949,NO
1686816,NO
1704815,NO
1710874,NO
1686802,NO
1701979,NO
1690906,NO
1708785,NO
1684973,NO
1704817,NO
1692861,NO
1710862,NO
1686814,NO
1698394,NO
1708793,NO
1690910,1687183
1684965,NO
1695868,1647533
1684971,NO
1712907,NO
1698380,NO
1686800,NO
1710876,1713170
1700495,NO
1688805,NO
1710686,1616059
1690092,NO
1686828,NO
1702282,NO
1712091,318780
1704195,NO
1684781,NO
1695854,NO
1694592,1556261
1686182,1700095
1696391,NO
1690938,NO
1695698,NO
1684795,NO
1694586,NO
1702296,NO
1692691,NO
1700481,NO
1710692,1678699
1690086,NO
1688622,NO
1711567,NO
1709328,NO
1701774,1697150
1707305,NO
1691373,NO
1710679,NO
1685306,NO
1695115,428378
1693564,NO
1705274,NO
1695673,NO
1708988,1468033
1688144,NO
1708744,NO
1698343,1698302
1701006,1705327
1706769,NO
1687263,NO
1711215,NO
1693216,1619493
1695667,NO
1685474,NO
1685312,NO
1704618,NO
1703177,NO
1693570,1681046
1705506,NO
1711573,NO
1697716,1697551
1696408,NO
1691367,NO
1707311,NO
1694237,NO
1702241,NO
1693558,NO
1706027,NO
1690051,NO
1701748,774376
1696420,1686244
1699713,1699648
1701990,NO
1686633,NO
1710123,NO
1689266,NO
1691429,NO
1696346,NO
1706999,NO
1699075,NO
1697058,NO
1709472,NO
1690737,NO
1688178,NO
1712734,NO
1695897,1695478
1694551,NO
1703639,1559986
1695883,NO
1684756,NO
1712720,NO
1702533,NO
1694545,NO
1710137,NO
1689272,NO
1696352,NO
1699061,NO
1709466,NO
1711229,NO
1690723,1673778
1706755,NO
1706033,NO
1698419,NO
1700442,NO
1696434,NO
1699707,NO
1710651,NO
1689514,NO
1704624,1531335
1712046,NO
1685879,NO
1694974,NO
1702902,1541465
1699288,NO
1688385,1652290
1689925,1689963
1700873,NO
1698828,NO
1693969,NO
1708585,1702289
1691818,NO
1694960,NO
1696187,NO
1691830,1691816
1705089,1703980
1694948,1691985
1704397,NO
1693941,1332555
1692487,594681
1712293,NO
1693799,NO
1702080,NO
1698814,NO
1710484,1715512
1711942,NO
1700697,NO
1690284,NO
1698800,NO
1710490,NO
1687920,NO
1693955,NO
1705923,371923
1702094,1701559
1694784,NO
1685689,NO
1696193,NO
1686380,1670300
1691824,NO
1707852,NO
1711003,NO
1688346,NO
1697266,NO
1696178,NO
1708552,NO
1691617,1700904
1689058,NO
1704368,NO
1685662,NO
1703407,NO
1702719,NO
1705076,NO
1693000,NO
1693766,NO
1703361,NO
1692478,NO
1713172,1713171
1685104,NO
1691171,NO
1700668,NO
1701576,NO
1711765,NO
1688420,NO
1706219,NO
1701562,NO
1711771,NO
1705704,NO
1712278,NO
1705062,NO
1709658,NO
1688352,NO
1697272,NO
1708546,NO
1691603,NO
1707675,NO
1704354,1704321
1692322,NO
1694753,689067
1712536,NO
1706543,NO
1709670,NO
1687049,NO
1698169,NO
1699277,NO
1700132,NO
1689064,NO
1689702,NO
1708208,NO
1699511,NO
1711981,NO
1696622,NO
1709116,1708819
1711759,NO
1702043,NO
1692444,NO
1705738,NO
1702057,NO
1692450,1670243
1704426,NO
1689716,NO
1691159,NO
1699505,NO
1700640,NO
1711995,NO
1697528,NO
1690247,NO
1700898,1683230
1706557,NO
1709664,NO
1707891,NO
1699263,NO
1696150,NO
1686343,NO
1710335,NO
1692336,NO
1704340,1704131
1695459,NO
1685892,NO
1702731,NO
1694747,NO
1693028,1703254
1702876,NO
1694800,1694806
1691978,NO
1696971,NO
1687868,NO
1698948,NO
1696965,NO
1709089,NO
1698790,NO
1702862,NO
1685919,1675996
1690482,NO
1700085,1694898
1692295,NO
1702692,NO
1704585,NO
1693835,NO
1705843,NO
1711836,NO
1686586,NO
1706392,NO
1711822,NO
1698974,NO
1707098,1704347
1706386,NO
1694196,NO
1693821,NO
1703598,NO
1694828,NO
1692281,NO
1702686,NO
1685925,NO
1690496,NO
1691788,NO
1710282,448876
1710269,NO
1691763,NO
1707715,1707430
1709738,NO
1705102,NO
1713006,NO
1695263,NO
1693612,1693263
1705664,NO
1689892,NO
1698747,NO
1699459,NO
1686579,NO
1691005,1415923
1707073,NO
1706379,NO
1701416,NO
1698753,NO
1689886,NO
1700708,NO
1713012,NO
1685064,NO
1695277,1220362
1703201,1716940
1705670,NO
1702679,NO
1685702,NO
1708432,NO
1707701,1699834
1691777,1694704
1689138,1688683
1697306,NO
1698035,NO
1687115,693659
1690469,NO
1712442,NO
1693148,1692720
1704220,NO
1710255,NO
1699303,NO
1696030,NO
1690441,1693146
1706437,1704865
1709704,NO
1706351,NO
1709062,NO
1697448,NO
1699465,NO
1696756,NO
1687883,NO
1689676,1692639
1686545,NO
1710533,NO
1704546,NO
1703229,NO
1702137,1702364
1694141,NO
1712324,NO
1705658,NO
1685058,NO
1705894,1586529
1694155,1687952
1702123,311640
1712330,NO
1706345,NO
1690333,NO
1709076,NO
1699471,NO
1700734,NO
1710527,1709910
1710241,NO
1686237,NO
1699317,NO
1696024,NO
1700052,NO
1691993,NO
1698009,NO
1704963,NO
1698586,NO
1686960,NO
1699840,NO
1688795,NO
1706812,NO
1695908,NO
1684805,NO
1706806,NO
1698592,NO
1686974,NO
1688781,NO
1699854,NO
1697689,NO
1706190,NO
1686784,NO
1701827,NO
1697851,NO
1705499,NO
1694380,NO
1703956,NO
1712683,NO
1692097,NO
1690858,NO
1710094,NO
1708803,NO
1701199,1499459
1700293,1398990
1710080,NO
1708817,NO
1702484,NO
1703942,NO
1692083,NO
1684839,NO
1685299,NO
1699868,NO
1706184,1700061
1688965,NO
1691207,NO
1707271,1722368
1689448,NO
1696568,NO
1699883,NO
1687465,1607713
1702309,NO
1703017,NO
1713204,NO
1704778,NO
1692068,NO
1695707,NO
1693376,NO
1688030,NO
1706609,NO
1711375,NO
1698223,NO
1701166,NO
1697110,NO
1700278,NO
1688024,NO
1711361,NO
1687317,NO
1698237,NO
1697104,NO
1701172,NO
1699129,NO
1707503,NO
1691575,NO
1708630,NO
1685500,NO
1695713,NO
1703765,NO
1705314,1698772
1693362,NO
1693404,NO
1695075,NO
1703003,NO
1685266,NO
1691213,NO
1698551,1422684
1697662,NO
1688742,1686068
1702335,NO
1692732,NO
1704744,NO
1686747,1573860
1710731,NO
1689474,NO
1700522,NO
1696554,NO
1699667,NO
1698579,NO
1709260,NO
1709506,NO
1711349,1675902
1690643,NO
1700244,1673624
1699101,NO
1686021,NO
1708618,NO
1704022,1701089
1712898,NO
1684636,NO
1704036,566628
1692040,NO
1694431,NO
1712654,1709970
1706621,NO
1690657,460737
1688018,1687104
1696226,1694531
1700250,NO
1710043,NO
1686035,NO
1697886,NO
1707259,NO
1696540,NO
1700536,1700525
1699673,NO
1709274,NO
1690131,NO
1693438,1693437
1702321,NO
1704750,NO
1689307,NO
1691548,NO
1686034,NO
1700251,NO
1696227,NO
1706620,NO
1703980,NO
1703758,NO
1692041,NO
1704037,NO
1712133,NO
1690130,NO
1701629,NO
1699672,NO
1700537,NO
1689461,NO
1707258,NO
1710724,1710829
1697887,NO
1706152,NO
1690124,NO
1709261,NO
1687458,NO
1698578,NO
1696555,NO
1700523,NO
1713239,NO
1694342,1644424
1684637,NO
1702452,NO
1712899,NO
1685529,1681827
1710056,1708821
1686020,NO
1699100,NO
1700245,NO
1706634,NO
1690642,NO
1709507,NO
1703764,NO
1685501,NO
1708631,NO
1691574,NO
1699128,NO
1701173,NO
1698236,NO
1711360,NO
1688025,NO
1711406,NO
1698550,NO
1708157,NO
1691212,1688213
1707264,NO
1703002,NO
1693405,NO
1705473,NO
1704779,NO
1713205,NO
1695060,NO
1703016,NO
1702308,NO
1693411,NO
1690118,NO
1697677,NO
1698544,NO
1708143,NO
1691206,1646462
1689449,NO
1708625,NO
1707516,NO
1700279,NO
1701167,NO
1706608,NO
1694418,NO
1695706,NO
1692069,NO
1685515,NO
1684838,NO
1692082,NO
1703943,NO
1712696,NO
1710081,NO
1688964,1688853
1696582,NO
1686791,1686750
1701832,NO
1697844,NO
1699869,NO
1694395,NO
1685298,NO
1704792,NO
1705498,1636686
1688970,NO
1686785,NO
1706191,NO
1690681,NO
1710095,NO
1700286,NO
1692096,NO
1695921,NO
1703957,NO
1690871,NO
1684804,1357467
1695909,1625632
1704976,NO
1688958,1554096
1697878,NO
1686975,NO
1710903,NO
1698593,NO
1688794,NO
1699841,NO
1710917,NO
1686961,NO
1690865,NO
1708369,NO
1689663,NO
1700735,NO
1696743,1696628
1694154,NO
1705895,NO
1692525,NO
1704553,NO
1685059,NO
1704235,NO
1694632,NO
1709711,1710829
1690454,NO
1691992,NO
1696025,NO
1686236,NO
1689105,1681326
1706436,NO
1690440,NO
1701359,NO
1696031,NO
1700047,NO
1699302,NO
1686222,NO
1693149,NO
1705659,NO
1712325,NO
1694140,NO
1692531,NO
1710532,NO
1686544,NO
1689677,NO
1696757,NO
1699464,NO
1697449,1717603
1706350,NO
1688569,NO
1693607,NO
1705671,NO
1694168,NO
1695276,NO
1692519,1706039
1698752,NO
1687672,NO
1690468,NO
1698034,261841
1697307,NO
1707700,NO
1708433,NO
1685703,NO
1704209,NO
1703566,NO
1695510,NO
1702678,NO
1693161,1691888
1705117,NO
1705103,NO
1693175,NO
1711176,NO
1687100,NO
1697313,1694760
1701365,NO
1691762,NO
1707072,NO
1691004,NO
1701403,NO
1711610,NO
1687666,NO
1712319,NO
1705665,NO
1695262,NO
1685071,NO
1705856,NO
1694197,NO
1689878,NO
1706387,NO
1686593,NO
1707099,NO
1696780,NO
1710283,NO
1690497,NO
1691951,NO
1707927,NO
1685924,NO
1702687,NO
1712494,NO
1692280,NO
1694829,NO
1703599,NO
1702693,NO
1692294,NO
1700084,NO
1711189,NO
1690483,NO
1711837,NO
1696794,NO
1705842,NO
1704584,NO
1698791,NO
1696964,NO
1698949,NO
1687869,NO
1685918,NO
1702863,NO
1709936,NO
1709922,NO
1691979,1684664
1702877,NO
1693808,NO
1698785,NO
1688596,NO
1696970,NO
1708382,NO
1706230,NO
1697529,NO
1711994,1695509
1696637,1643719
1700641,NO
1699504,NO
1710452,NO
1691158,NO
1693997,NO
1703348,NO
1694020,NO
1712245,NO
1693029,NO
1694746,NO
1702730,1675941
1685893,1684827
1704341,1704131
1710334,NO
1689071,1320757
1707648,NO
1696151,NO
1701239,NO
1706556,NO
1710320,520437
1689065,1688136
1696145,NO
1699276,NO
1707884,NO
1709671,NO
1687048,NO
1690534,NO
1706542,NO
1692445,NO
1693983,1392106
1709117,NO
1700655,NO
1696623,NO
1699510,NO
1686430,1710829
1708209,NO
1689703,NO
1685111,NO
1703374,NO
1705705,NO
1693773,1693772
1698626,NO
1697515,1697963
1701563,NO
1707674,NO
1691602,1690311
1708547,NO
1697273,NO
1701205,NO
1711016,1714779
1687060,NO
1695464,NO
1703412,1703411
1685677,NO
1693001,NO
1702718,643554
1703406,1709655
1685663,NO
1704369,1701172
1691616,1700904
1708553,NO
1698154,NO
1697267,NO
1688421,NO
1687712,NO
1711764,NO
1698632,NO
1701577,NO
1697501,NO
1700669,NO
1691170,NO
1707106,NO
1708235,NO
1685105,NO
1713173,NO
1694008,NO
1692492,NO
1693954,NO
1690285,NO
1707853,NO
1706595,1693856
1694785,NO
1694949,NO
1694791,NO
1697298,NO
1691831,NO
1707847,1705351
1706581,NO
1686395,NO
1696186,NO
1711943,NO
1698815,NO
1696838,1642915
1690291,NO
1712292,NO
1700866,NO
1691819,NO
1708584,NO
1708590,NO
1699289,NO
1702903,NO
1685878,NO
1698829,NO
1696804,NO
1690722,1690195
1709467,NO
1699060,NO
1696353,NO
1700325,NO
1689273,NO
1710136,NO
1686140,NO
1685449,NO
1704143,NO
1692135,NO
1694544,NO
1702532,NO
1695882,NO
1702254,NO
1689515,1450398
1701985,NO
1686626,NO
1699706,1701034
1700443,NO
1690044,1689789
1709301,NO
1687538,NO
1689501,NO
1686632,NO
1710644,1471001
1696421,NO
1701749,NO
1690050,NO
1712053,NO
1694236,NO
1695128,NO
1692647,NO
1692121,NO
1703638,NO
1702526,NO
1684743,1684419
1690736,NO
1706740,NO
1688179,NO
1709473,1711902
1697059,NO
1706998,NO
1699074,NO
1696347,NO
1689267,NO
1691428,NO
1710122,NO
1692109,NO
1685475,NO
1694578,NO
1693217,NO
1711214,NO
1706768,NO
1697071,NO
1701007,NO
1698342,NO
1707476,NO
1691400,NO
1707310,NO
1696409,NO
1701761,1696794
1688637,1682030
1705507,NO
1713365,NO
1685313,NO
1693565,NO
1705513,1705062
1685307,NO
1697703,NO
1698430,NO
1709329,NO
1688623,NO
1687276,NO
1708989,NO
1701013,NO
1698356,1698355
1686168,NO
1691414,NO
1685461,NO
1703604,NO
1712709,NO
1695841,1695919
1695699,NO
1707489,NO
1691399,NO
1697930,1697823
1688810,NO
1700480,NO
1702297,NO
1692848,NO
1712090,NO
1686829,NO
1699909,NO
1690093,NO
1711599,NO
1710687,NO
1697924,NO
1688804,NO
1696384,NO
1708976,1593971
1703823,NO
1704194,NO
1706973,NO
1690905,NO
1708786,NO
1688192,NO
1692874,NO
1699921,NO
1686815,1729656
1710863,NO
1699935,NO
1697918,NO
1688838,NO
1695869,NO
1684964,NO
1712912,NO
1706967,NO
1708792,NO
1689298,NO
1704190,NO
1695689,NO
1684784,1668742
1708972,NO
1696380,NO
1686193,1677272
1697920,1695528
1691389,NO
1700490,NO
1688800,NO
1702287,NO
1703199,1698500
1692680,NO
1712080,NO
1702293,NO
1692694,NO
1697934,976173
1686839,NO
1690083,NO
1687299,NO
1686187,NO
1704184,NO
1684948,NO
1703833,1703014
1688182,NO
1709488,1706289
1706963,NO
1704812,NO
1686811,NO
1710867,NO
1699931,NO
1688828,NO
1710873,NO
1686805,NO
1704806,NO
1692870,NO
1712902,NO
1695879,NO
1706977,NO
1690901,NO
1700335,NO
1710126,NO
1689263,NO
1711238,NO
1706744,1704404
1702522,NO
1694554,NO
1712731,NO
1685459,1684689
1713349,NO
1702244,NO
1694232,NO
1710898,1709870
1698408,NO
1709311,NO
1687528,NO
1706022,NO
1701995,NO
1686636,NO
1689505,NO
1699716,NO
1701759,NO
1690040,NO
1710654,1647721
1700447,NO
1699702,NO
1695138,1699340
1704621,NO
1692657,NO
1712043,NO
1694226,NO
1702250,NO
1702536,NO
1705259,NO
1712725,NO
1704147,1429838
1703628,1625632
1696357,NO
1699064,NO
1686144,NO
1706750,NO
1688169,NO
1685465,NO
1713413,NO
1703600,NO
1700309,NO
1691410,NO
1707466,NO
1708755,NO
1688141,NO
1706778,NO
1698352,NO
1701017,NO
1697061,NO
1698434,NO
1701771,NO
1688627,1683808
1687514,1687435
1711562,NO
1691376,NO
1707300,NO
1708033,NO
1703166,NO
1695110,NO
1685303,NO
1693561,NO
1705517,NO
1702278,NO
1703172,NO
1713361,1716453
1685317,NO
1705503,1575105
1693575,NO
1698420,NO
1697713,1704574
1701765,NO
1709339,NO
1691362,1631061
1710668,NO
1686178,NO
1711210,NO
1708999,NO
1697075,NO
1701003,NO
1713407,NO
1685471,NO
1695662,NO
1703614,NO
1705932,NO
1702085,1654461
1687931,NO
1711947,NO
1698811,NO
1707843,NO
1694795,NO
1685698,NO
1704392,NO
1685854,NO
1694959,NO
1704386,NO
1691821,NO
1697288,1697260
1706591,NO
1698805,NO
1710495,NO
1692496,1709412
1693950,NO
1700876,NO
1696800,NO
1708594,NO
1698193,NO
1688380,NO
1699299,NO
1688394,NO
1685868,NO
1700862,NO
1689934,NO
1698839,NO
1696627,NO
1689707,1689207
1691148,NO
1686434,1671141
1690256,NO
1706220,NO
1688419,1403498
1700889,NO
1709113,NO
1712255,NO
1693987,NO
1712533,NO
1693039,NO
1702720,NO
1694756,NO
1685883,NO
1690530,NO
1689061,NO
1707658,NO
1686352,NO
1710324,NO
1699272,NO
1700137,NO
1706552,NO
1686346,NO
1704345,1704078
1692333,NO
1712527,1710829
1694742,NO
1702734,NO
1712241,NO
1693993,NO
1700645,NO
1689713,NO
1710456,NO
1686420,NO
1708219,1705098
1693763,NO
1705715,NO
1712269,NO
1685101,NO
1699528,NO
1707102,NO
1711760,NO
1698636,NO
1701215,NO
1687070,NO
1711006,NO
1709649,1708821
1710318,NO
1691612,NO
1703402,NO
1685667,NO
1705073,NO
1703416,1703635
1685673,NO
1705067,NO
1702708,NO
1697277,NO
1701201,NO
1711012,1698991
1687064,NO
1690518,NO
1708543,NO
1691606,NO
1689049,NO
1709885,NO
1700679,NO
1707116,NO
1691160,NO
1711774,NO
1687702,NO
1706208,NO
1697511,NO
1701567,NO
1698622,NO
1713163,NO
1695306,NO
1695299,NO
1704580,NO
1686583,NO
1696790,NO
1711833,NO
1689868,NO
1706397,NO
1696948,NO
1707937,NO
1691941,NO
1700080,NO
1691799,NO
1710293,NO
1694839,NO
1692290,NO
1690493,NO
1691955,NO
1687851,1685427
1706383,NO
1694193,NO
1693824,NO
1704594,NO
1708386,NO
1698959,NO
1687879,NO
1689854,NO
1700902,NO
1709098,NO
1702873,NO
1691969,NO
1702867,NO
1694811,NO
1708392,1609191
1689698,NO
1698795,NO
1689840,NO
1688586,NO
1690322,NO
1709067,NO
1711628,NO
1689673,NO
1686540,NO
1708379,NO
1699460,NO
1696753,NO
1700725,NO
1687886,NO
1685049,1041377
1704543,NO
1712321,NO
1694144,NO
1694622,1685570
1712447,NO
1692253,NO
1699306,NO
1689115,NO
1710250,NO
1686226,NO
1706432,NO
1690444,1693146
1691982,NO
1699312,NO
1700057,NO
1686232,NO
1709715,NO
1693159,1689155
1702898,NO
1704231,NO
1695528,NO
1703238,NO
1705891,1623686
1692521,1679767
1705649,NO
1694150,NO
1690336,NO
1688579,1720507
1689667,1687738
1686554,NO
1700731,NO
1695266,NO
1713003,NO
1685075,NO
1697471,1562756
1701407,NO
1698742,NO
1688551,NO
